id,frequency
ab6733c04721ad87,    0
ab68e0feccb2a71d,    0
ab6919095efd799c,    0
ab6949e79e4da215,    0
ab6a497e4827cdb4,    0
ab6bf4ad3e23c08b,    0
ab6c55910d3a10f0,    0
ab6d0f34b3236841,    0
ab6d322bdfe8eb5d,    0
ab6d91f8e3f6317d,    0
ab6ef08f27ac12f2,    0
ab6ef4b377db38a6,    0
ab6efd950effa716,    0
ab70026aff104699,    0
ab71944c8fff44d3,    0
ab7228497cc914fb,    0
ab728a6157f7fd4f,   13
ab72ce9c5cc373ca,    0
ab742ebc4f13a8be,    0
ab75346228a7bee2,    0
ab7564a2fb726271, 1245
ab75f4605232b0f4,    0
ab763cd639619762,    0
ab7659075377831d,    0
ab766027f6f1c62b,   73
ab77a0fb4fe5d838,    0
ab77c30c4385b0d6,    0
ab77fab36aa3d696,    2
ab797696c0522564,    0
ab7a31fdb985e99e,    0
ab7d0f7b8fcfaf04,    0
ab7d9b11ca4d3855,    0
ab7ec42d301133d8,    0
ab7f04e07300082d,    0
ab7f795aa5cfcd9a,    0
ab80fc8e587dfa43,    0
ab81fe598e16cf98,    0
ab82832ab06b865b,    0
ab835111d0f71c96,    3
ab838ec6c917f29a,    0
ab839a99a8950f70,    1
ab83f9934833103a,    0
ab84dd8a8b69f72e,    0
ab85149808a79c49,    4
ab85ae6e60fd8ee4,    0
ab8660aee3aefd4e,    0
ab86e6b918cdccb7,    4
ab87c0ec264e50a3,    0
ab885d6ff3f408d9,    0
ab88682473b9d432,    0
ab8874e8264463e4,   30
ab88cd4fdc6be6dc,    0
ab8930d9ab9e809b,    0
ab894a1389e85fd6,    0
ab8aa77f68ee1a68,    0
ab8ae6667d6b6dde,    0
ab8c15e28a5a1675,    0
ab8c8670ce6b769b,    0
ab8ef5bc19b9fdd8,   10
ab8f61a3598d8c6a,    0
ab8f7cdd3daa4c33,    0
ab90614978cf6145,    0
ab9082479fd2eee6,    0
ab91c57956b95e16,    0
ab91cbea10faee9e,    0
ab929db7d2ca8b3e,    0
ab92e21eb98f2037,    0
ab9381d2fa0114fc,    0
ab93978cf8832ff4,    0
ab939aa063e2a404,    0
ab93de7e2a8ab5f3,    0
ab94d225337f93a4,    0
ab94ea5a7b7c2cf8,    0
ab95af38dd4f6996,    5
ab95c640dfc842d6,    0
ab969e202c43c700,    0
ab96b7267ffa7da3,    2
ab97ddde9d3cd79f,    0
ab981234cb490772,    1
ab9819d9b89b6036,    0
ab9898edd185b22c,    0
ab98e12fe97d5688,    0
ab9ada1bac7f1d13,    0
ab9c8f7903dbc51d,    0
ab9d2094239b03e7,    0
ab9d96b59f05c7cd,    0
ab9e7269c284a8e0,    0
ab9ef654bda073bf,    0
ab9f214b36d45fde,    0
ab9f74ae002e80ff,    0
ab9f7ca6ed72991f,    0
aba1119dee20826f,    0
aba39df30cc79017,    0
aba42914b0345ca1,  266
aba4404561adc17c,    0
aba63a3216d3d0e7,    0
aba9c51e1ce95a60,    0
abaa1b1778c9b482,    0
abaa3831463ddbe9,    0
abab53431561790b,    0
abab549890a9c50e,    0
abad6c8a52c3ef1b,    0
abae7997018c9e8c,    0
abaea84afedb8ee4,  111
abaf93d317b2e6c9,    0
abb24bbd9cd211b6,    9
abb25a03a7f230c9,    1
abb318f7c20e2dad,    0
abb3cff22dd9a2e4,    0
abb5d3f36efac634,    0
abb5d9101f78b801,    0
abb5dbfa232327fd,    0
abb6dd214c2fc229,    0
abb7b99ced1714af,    0
abb88ee9f11bdae5,    0
abb92bce8aa0e5af,    0
abb94ffa860268f8,    0
abbad49a102353ed,    0
abbaff20ef7b06fc,    0
abbbbd09bb38168b,    0
abbcfbec55821347,    0
abbeb95ebb1a18c9,    0
abbf013db639a442,    0
abbf4440bfd75f90,    0
abc1411873abbb26,    0
abc21d25b6887876,    0
abc29a035b3387d0,    0
abc46ddc7d7d36bf,    0
abc484d0a0202675,    0
abc4c3d63b194767,   10
abc52b1f1ca7fcbf,    0
abc693029dfb02a9,    0
abc745ac6359f270,    0
abc82fe60334a20a,    0
abc90090abe13cf2,    0
abc9081b9100a351,    0
abc9f075df2abed1,    6
abca06980fc1074c,    0
abca3adcf44a2f77,  269
abce3d5b7b94d8a5,    0
abcefa666941e792,    0
abcf22b9aa0284a3,    0
abcfd94768f01bb5,    0
abd0a1fc073100f7,    0
abd1dbcb82760124,    0
abd2274fee6f966f,    1
abd28f10fc8e4cbe,    0
abd38b4af8c1b687,    0
abd4a4f46b4247b9,    0
abd534405bece356,    0
abd5526b49e93667,    0
abd58b3782803a55,    0
abd5c614b885c838,    0
abd60390ebded4c9,    0
abd6e9ed88c8d4bf,    0
abda3b49c3c780a3,    0
abdb1f5ca10c9d7e,    0
abdc3127f16a2776,    0
abdeadce23157d11,    0
abdf0ddcb3e98ed3,    0
abdfa1c7261cd205,    0
abdfc061b5e8ed32,    0
abdfe34fb9f6a482,    0
abe119c738d98fc2,    7
abe1b666ae0e0445,    0
abe20678a2356df6,    0
abe22f3980e4640c,    0
abe3950ff3b9d165,    0
abe44875baaa8f48,   28
abe512a940e87869,    0
abe524b8c26ba525,    0
abe6204bacfc4995,    0
abe675e5031157cf,    0
abe768a8d93b0a1f,    0
abe782e269c7043a,    0
abe78f4f88a94563,    0
abe7c1d222b69a2c,    0
abe96314a0c98a55,    0
abe98f664db605f2,    0
abeaaada4cf5202d,    0
abeab2024f354908,    0
abeaf36339e088d1,    0
abeb6ab70efe8853,    0
abeb801c890a3be5,    0
abec68853c4c8d64,    0
abee0168f1a33b50,    0
abeea91e0fc4eea8,    0
abef6003ab1ceb9e,    0
abef74f6c1a4ee11,    0
abf023dc3783e6c0,    0
abf0838f508097d1,    0
abf0b0a84f90ccde,    0
abf12253a7a484c8,    0
abf3a7fede0ec81e,    2
abf49399de054680,    0
abf55f4394874fca,    3
abf577b835bcbc2d,    0
abf8418c9937a3db,    0
abf8abca35080019,    0
abfa410109ebe960,    0
abfbcfd8dade39b2,    0
abfe451ca7ad79f8,    0
abfea642f549398d,    0
ac00ccbe586ac9ec,    1
ac01dae6310c7a4a,    2
ac034a4b0bd63ace,   58
ac034cbfce9f1a8d,    0
ac03e6591d147e53,    0
ac0429057d8431cd,    4
ac043bd15488c46a,    0
ac06ad13fde2a034,    0
ac072facb219ef47,    0
ac075239061610b0,    0
ac07be663eaf0ca4,    6
ac08229d31d307a8,    0
ac0a10304427b4c4,    0
ac0a940a5ba14ce5,    0
ac0cc43c75aac448,  326
ac0d1fe23e74c200,    0
ac0ea2930ac0381b,    0
ac103c61a195c01b,    0
ac1061887c8b23c3,    0
ac11f2333d283423,    0
ac126d10011f0941,    0
ac1295f703927729,    0
ac131d24ba6f157c,    0
ac14f043ea09c834,    0
ac170b57a3a76f57,    0
ac17a2600b010650,    0
ac186805047ab4f1,    0
ac19208e89708910,    0
ac19569a0dd0dda3,    0
ac1a31450dc6e483,  250
ac1a7c85dbc88642,    0
ac1c674482e114d1,    0
ac1dd83737d67842,    0
ac1e1a70e7abc216,    0
ac208ed80ce4f415,    0
ac20bd88abc60225,    0
ac20ebd28cacbe37,    0
ac236b2e29798f72,    0
ac23b1540b45210e,    0
ac242d6302b211c2,    0
ac24d89f82bceed6,    0
ac25d354c1875d4a,    0
ac25e1dcbad9160d,    0
ac26bfe54a8a8f38,  676
ac27265153afc8eb,    0
ac27977e7a85abcc,   16
ac27deab8301820c,    0
ac28df933cf1d41f,    0
ac28f1438e8dfa84,    0
ac29df879b81f138,    0
ac2a127a59b4342c,    0
ac2c08026d2f8d59,    0
ac2cbf481a142572,    0
ac2ce30333e53dce,    0
ac2cf4c7e438566a,    0
ac2e3d1b3f179fce,    0
ac2e5af3c8abfada,    0
ac2eaec5cfa482af,    0
ac3024c79dfcde78,    0
ac3141570a641ed5,    0
ac321ff9fb32c310,    1
ac33b44ae27b43b7,    0
ac3469dab8a03703,    0
ac351def23a676c3,    0
ac3611be349499a4,    0
ac37a7b37eb480e3,    0
ac3922e91abf6a56,    0
ac39dbaf7853680f,    0
ac3b07deae13579a,    0
ac3b15a247a1efaf,    0
ac3c493c5911071f,    0
ac3c6b9a90f93205,    0
ac3ca2d9d9bfe396,    0
ac3d053c00df9d3d,    0
ac3de53d20178267,    0
ac3e96e658a75b1b,    0
ac3ede55c334c102,    0
ac3f1c6a7af4085d,    0
ac4081c783dd25c9,    0
ac42150ed9bdd480,    0
ac4252e4002a57c4,    0
ac42580f3865f514,    0
ac425f096cc9486d,    0
ac42c4d8a2842846,    0
ac43f3f2d7870c49,    0
ac44d7677393b23f,    0
ac450975860609ca,    2
ac45417eb68ac09e,   15
ac462785ab546d06,    0
ac47a733a21f7f54,    0
ac4866f6306b5200,    0
ac497b587440b615,    0
ac4993ed1af56fc0,    0
ac49bb2c14b7e66d,    0
ac4be06bc0ccca20,    0
ac4d2e28a457a5e0,    0
ac4ed7d0dcf812c7,    0
ac4ffff79636add6,    0
ac505674ce3b651d,    0
ac519919d715ebf3,    0
ac51fd011e2dcdbe,    0
ac52639dad8a9fb2,    0
ac54e2a74e4c603e,    3
ac54e91eff2e21cb,    0
ac552696c7bb7802,    0
ac552fd9fe9173c0,    0
ac576b25ed9f88d5,    0
ac58aba4f5c154f8,    0
ac58c28e161a7d3e,    0
ac5963547ad744e0,    0
ac59f8f7601a11e1,   26
ac5ac7dbd2fedd95,    0
ac5b5ec35196b35b,    0
ac5cf872aaa2c2c5,    0
ac5e4d4da9a2dd10,    0
ac5f97d8af0fadfd,   11
ac601d794c0da6e5,    0
ac60cde6c91173dc,    0
ac612f50105a332b,    0
ac6155d15bb7c39d,    0
ac62613d9ed45ef9,    0
ac62d97663c29544,    0
ac62e63bc7c1996a,    0
ac630c5a60977c5c,    0
ac63b402a25ad03c,    2
ac63c6cf52e7e5e9,    0
ac640e9e7e1ade4e,    0
ac641c35c182085c,   27
ac66f988ea5c8ada,    0
ac670dc6d87f32e7,    0
ac674a40eca1880e,    0
ac68d65dff201390,    0
ac6939cc11936530,    0
ac69b754e60938c5,    0
ac69bd5f5eaa48a8,    0
ac6a77a717f27828,    0
ac6b66dbab2eed50,    0
ac6c08cc357ea3aa,    0
ac6c6ead47d1ff59,    0
ac6cf21bfd4207fc,    0
ac6d19ecf0f6a1d0,    0
ac6f69f8b64a286e,    1
ac6fa179bbbfa012,    0
ac6fb798faf8da1b,    0
ac71ba6603dd42de,    2
ac73164159f606eb,    0
ac736cc80c0ff689,    0
ac74f5acf34f719f,    0
ac75a8a99362f01f,    0
ac76314e93265dba,    0
ac7679ef1e03cd9d,    0
ac7847e1eead4b84,    0
ac786c59a24fb8cd,    0
ac7b7e11a3c33a2a,    0
ac7be7acbfeeac3c,    0
ac7d139c5f7284e6,    0
ac7d64bc85ab2a9f,    0
ac7fa2a38678b983,    0
ac7fa819d6654e6d,    0
ac80c6b47b8ffe84,    0
ac8126c9ba9c897b,    0
ac81ffb3174d0caa,    0
ac82eedd58ddf5bc,    0
ac849ba527540aa1,    0
ac84b4054035b382,    0
ac854326fd3567f2,    0
ac86e8267a17fd25,    0
ac8841757c4625e0,    0
ac884e72cca98351,    0
ac88ae6334d55f59,    0
ac88f8d2dd59c92b,    0
ac8a77935357541c,    0
ac8ba92aa9dcd624,    0
ac8d11c0227299b0,    0
ac8d122104731644,    0
ac8dfb72f142924a,    0
ac8e55b152790d14,    2
ac8f7d0f28c1dbc6,    0
ac903e3d37ac0bb8,    0
ac91415575387928,    0
ac920be85085d918,    0
ac92c7b5703537db,    0
ac94ef08eabf0e0b,    0
ac95486c02e789b1,    0
ac95eb0138389ed8,    0
ac96c75701452c04,    0
ac974322125ce19e,    0
ac978f576e88aa5f,    0
ac97c2599cc124b0,    0
ac9904d333343eaa,   27
ac9935dcf55b3ac1,    0
ac9aadc3f114a885,    0
ac9afec11f493ba6,    0
ac9b52bf02f4e38e,    0
ac9ba11fd13be7d5,    0
ac9ca6c9386dddcb,    0
ac9cbe505ab5d64f,    0
ac9d0a3aecee5033,    0
ac9d1499bfc30121,    0
ac9e41f80cb010bd,    1
ac9e81a25b914087,    0
ac9f1f906a0dd22a,    0
ac9fe00449deddca,    0
aca21aef9cff1691,    0
aca28cffc9ca8552,    0
aca2a885a5d7684a,    0
aca351c515d088fe,    0
aca46689110a11e9,    0
aca4c7a715376a93,    0
aca4cb0d1a41b838,    0
aca4d9d3bbf21a89,    0
aca4dd2c1e0a0b65,    0
aca5027440c38f12,    0
aca61319c4aa5128,   20
aca6f0f7d6c0e00e,    0
aca94c8249caf858,   14
aca95f43b813171c,    0
aca96f410fc204e7,    0
acaa17a9d73705fc,    0
acaa77057d65b819,    0
acaa79aef30b1767,    0
acaa7b7135d4dc4a,    0
acaab4edcc7df195,    0
acace43ac4ed53d8,    0
acad0a625800543f,    0
acae25f99440edf8,    0
acaee7e407959f9b,    3
acaf06511fd5192e,    0
acaf92cb89196ec6,    0
acb0a7536a24f9a0,    0
acb26b61c2ef0606,    0
acb3d75a6602ec0c,    0
acb40a9f44112861,    0
acb42d04932ea429,    0
acb444dadcbe567b,    0
acb47d04b3f6b0c2,    0
acb5ad8c5b522b75,    0
acb6004621587716,    0
acb7b41963c39cdc,    0
acbb217921e83af9,    0
acbea28613f1f025,    1
acbec844db6b07ee,    0
acbfce9c720fdd13,    0
acc066bff5166af9,    1
acc4bef53ba1218b,    0
acc4c8e7ad350ac1,    0
acc7f36b246ff358,    0
acc802ee227731e9,    0
acc83d365ebca479,    1
acc864211ff8194b,    9
acc92849ec0b3e28,    0
acc94c9632c07de2,    0
acc9ae4aa3fa5476,    0
acc9b94491b6b99b,    0
acca7875ead18a3c,    0
accb1aaf8376dc97,    0
accbf1cac63027d0,    0
accd2c71eaaf1b68,    0
accd80ddedc01f9e,    0
accde1a30947f015,    0
acce4f74ec8548dd,    0
accf2761399311e2,    0
accf702ab19907c5,    0
acd0782f74d3977e,    0
acd117311abdd83a,    0
acd1d13157e22934,    0
acd2a072ebe811c6,    0
acd2edb0d09c7215,    0
acd502091c327304,    0
acd591a2e7a6c100,    3
acd5f1188b195aa7,    0
acd67e2d1da8159d,    0
acd85b67685fbaae,    0
acda57e0719ea0d9,    0
acdb9eb9d299d9da,    0
acdc497d35af6246,    0
acdc607fba10c05c,    0
acdc6576b41f433a,   59
acdce3517af9a8cc,    0
acdd5cc2b1e28e16,    0
acde427ba4addec3,    0
acdfe24b3c3e29ad,    0
ace1be5f859faf53,    0
ace2098c2b9e7c02,    0
ace49908cf8db0fc,    0
ace54f71a3d890ad,    0
ace5c70d70277a2e,    0
ace60ee478d7becd,    0
ace649fe12f96064,    2
ace7751494c2ca4b,    0
ace8b88087b3e08a,    0
ace912055cf61025,    0
ace99e3a595bc3fe,    0
acea04e69ddce38b,    0
acea5dd772334336,    0
acea74a62110c82c,    0
acea77040c01f70d,    0
aceb457c1e6e599c,    0
aceb6ecc85bd2352,    0
acebb63c22960c3b,    0
acebec533447f131,    1
acec15be7e2bdee4,    0
acee3eecc6727033,    0
aceee390bd31a8de,    0
acef193bdb08914c,    0
acef63ebdeb1c8d9,    0
acefdb2fc3786c57,    0
aceff040433b28e2,    0
acf027ba38ae7335,    0
acf0de2e85de8fde,    0
acf1a5900346655c,    0
acf1aba9202b3269,    0
acf2552cdd9ee173,    0
acf292b533dc7b35,    0
acf2f78b2303a481,    0
acf594158be85baf,    6
acf5c9fd2b1f37b7,    0
acf6a2a19f194706,    0
acf7b079c949c156,    0
acf7c64188842963,    0
acf9b2e66d4a1144,    0
acf9d9f200c49bad,    0
acfaa4fbcef1f623,    3
acfad7544f3c6e5c,    0
acfcc20839980a22,    0
acfd163925452b62,    0
acfdc8c9ad2b2f7d,    0
acfdf8fdae6377a1,    0
acfe6a3d162be17b,    0
acfe9472b6be9ed9,    0
acff0e4fbefdde18,    0
acffb5826f096a17,   48
ad016b1265f52f49,   38
ad0175258e1cd25e,    0
ad03f7e2dea3ba95,    0
ad04071581bff402,    0
ad0422c8d620caf8, 1187
ad046802cafb7fdf,    0
ad058ede46cc85aa,    4
ad05efc56983cae6,    0
ad0807050daa14c6,    0
ad0a866562cfec97,    0
ad0be45ee440f354,    0
ad0c1341a7cdbdd0,    0
ad0e69caed322a65,    0
ad0f251fdb97ee49,    0
ad0fa7e1d5116618,    0
ad15a436b6eb302b,    0
ad16e0aa83deae1d,    0
ad17812f0a456a61,    0
ad183977e553a0d3,    0
ad184717b8c2c60b,    0
ad1893ef04191d18,    0
ad18b074b78ce115,    0
ad1944f6832d8555,    0
ad19783b02cc79fd,    0
ad19ba8b8e3dbce3,    0
ad1a34a63d68698d,    4
ad1ba0fa9d1434b8,   10
ad1c4e903596abf5,    0
ad1c63a68c76cb23,    0
ad1cae212ad3a237,    0
ad1d6448a4652abc,    0
ad20238cd511816d,    0
ad203a958754dd77,    0
ad20e6aa4472721e,    0
ad233c5ff9dfe102,    0
ad244030c94dd87c,    0
ad2561aa82489c70,    0
ad25d4207eac25f6,    0
ad25facf2df4ae19,    0
ad283c58dd3b80bf,    0
ad297258d13983d0,    0
ad2a97a95a10750a,    0
ad2ace0a2a173fad,    0
ad2d383f034d7d0e,   18
ad2edaad35d5ea9d,    0
ad2ee6368e6a158a,    0
ad2f0bf07b7318e1,    0
ad300605baf430d4,    0
ad30179cef180685,    0
ad30f0ed599be3c1,    0
ad3161ff1b2376e7,    1
ad32c5de966ede2b,    0
ad32d13a85b254e0,    0
ad32d1892a74d8c4,    0
ad3442307bf35a36,    3
ad3511e7f4e2cd4a,    0
ad35a4519fadd38a,    0
ad35ebcacda0aa41,    0
ad372a95e4652259,    0
ad378aa1da171726,    0
ad38540b52ad073c,    0
ad390f07d10e9aa5,    0
ad39d14bdb132b16,  238
ad39e87b7b03e577,    0
ad3a2aae384ef0b5,    0
ad3ade9b12b498e0,    0
ad3b2dd3c6a8c8bb,    0
ad3bd06c96c6526b,    0
ad3c69a2d63f6c56,    0
ad3d6e2b5a8b8444,    0
ad3e4825f36d365d,    0
ad3f091913f311d3,    0
ad3f165cf3895110,    0
ad40c5542926d626,    0
ad425cf3d824f760,    0
ad42976972bfee9c,    0
ad44dfb284b39c9a,    0
ad46239ec418d358,    6
ad4625f73cbf1e11,    0
ad465fc48abfee21,    0
ad493b2dc0a8e307,    0
ad49d6de2f6cf21c,    1
ad49ea8d6888781d,    0
ad4a19eff3207e44,    0
ad4baf62f94eddef,    0
ad4bd2ab0f3c59ff,    0
ad4cdc59720cd42c,    0
ad4d0759a280b72d,    0
ad4db07c476eeb90,    0
ad4de6fb3fef3998,    0
ad4ecc0a6f7a7d0c,    0
ad4eeb42ec05c3eb,    0
ad4ef42a888882dc,    0
ad4fa3e6d0b8961b,    0
ad513fc8b6539bae,    0
ad51e09318e2c3a1,    0
ad547987517c6cb5,    0
ad579b075acec5d9,    0
ad57d6da0f7f4b16,    0
ad5b8f70dd028063,    0
ad5c2bf419be004b,    0
ad5c8b1dedc6fdb7,    0
ad5cb07c44299eda,    0
ad5cecc7ec5355d5,    0
ad5f1f0751c16799,    0
ad606c3b270ba801,    0
ad60da03fae4c57b,    0
ad64290645aa5be0,   28
ad6451a00966ff53,    0
ad6ac4e39364b33a,    0
ad6bb011d2b40679,    0
ad6bd24ca68cf370,    0
ad6c3b00cb71e3f6,    1
ad6ca08df5a879ad,    9
ad6dab84c1f59105,    0
ad6e14327c42f927,    6
ad6e76b201f884aa,    0
ad6eaf479fcd7440,    0
ad6eedb43b031950,    0
ad6f8e095119e99c,    0
ad7233817117a8bc,    0
ad73436b5e1c9a7c,    0
ad74ff40554b098e,    0
ad75ac771712bbe6,    0
ad760569f125329e,    0
ad77b1345650739e,    0
ad784b7b6433cd6e, 8719
ad7860e6bcc58d6c,    0
ad79761ba9f0e406,    0
ad7a1da84e0f9426,    0
ad7a43bb41b631ab,    0
ad7ad5a64e7d5793,    0
ad7b0235e22d582b,    0
ad7b7a999503415d,    0
ad7c66a2f1c32c46,    0
ad7cd214fcb15f63,    0
ad7e3a45b9cce3df,   27
ad7e5f457bc75f8b,    0
ad7ed4fc1fc06242,    1
ad7f7cbcb02a3928,    0
ad7f82296fca83ec,    0
ad7fa47cb54a94e2,    0
ad7fb46e7aa8f485,    0
ad7fda0d9712d33e,    0
ad8169bb1f95b2de,    0
ad820cdbf0ecf9a5,    1
ad82619ab7532878,  142
ad843b097a1f40f0,    0
ad84536e38093dfe,    0
ad848a84be060339,    0
ad84b877bd4008a7,    0
ad84e696455f10a0,    0
ad858adb7de73463,    0
ad85f9763fc225e9,    0
ad863858cd44b34f,    0
ad86ba37174f9d20,    0
ad879d5c8c6cacd9,    0
ad8c1bb83067fa9d,    0
ad8ce3f3b839851b,    0
ad8d4787997cb551,    0
ad8d69d6a5aa4924,    0
ad8d89d642abd229,    0
ad8dfd1cbb9326cd,    0
ad8e2a32b025d11d,    0
ad8e35cf412f6c65,    1
ad8ed615aff385b0,    0
ad8f3964fee0eeec,    0
ad908db042349caa,    0
ad90e9b256cf30b3,    0
ad9322ae16525b5e,    0
ad937cd3fec50cc8,    0
ad93ddc521324b79,    0
ad941f45a369a058,    0
ad9557bd320e71a8,    0
ad95eddd4d3fe80e,   19
ad965dc783f190b4,    0
ad96a87f09794107,    0
ad97fe9667e9d12d,    0
ad984cde6f6804db,    0
ad98617a554acb28,    0
ad986a6ab6d2aea0,    0
ad989ac1f183bc52,    0
ad99f64ca1a83e06,    0
ad9a10bbc510f659,    0
ad9aa71a81160739,    0
ad9b98913fcc92f9,    0
ad9c66264bc5d5ce,    0
ad9d74b712d0d137,    0
ad9db64e73294091,    0
ad9f1fb17e11a5cf,    0
ad9f7b5c54a7774c,    0
ada1000acd4c00b1,    0
ada51530a55d2a00,    0
ada55273ee5ef4e3,    0
ada588108cd8f61a,    0
ada64f9a338fc17d,    0
ada696d74874c98a,    0
ada76161c2984554,    0
ada78380381a492e,    0
ada78c9a46aece88,    0
ada7c640717de3bc,    0
ada963800116d238,    0
ada996f464ea3637,    0
adaa7d121c385ffc,    0
adaaab2e75577b91,    0
adac25a2dee56446, 8190
adad1ee4dc92deb7,    0
adad8b11ded157fd,    0
adae85a5092a3ffe,   12
adaebcf33bbe15f7,    0
adaf08be099414e1,    0
adb11531d3eead36,    0
adb14022fba8bbc9,    0
adb1e225d1d2e6fe,    0
adb2d747b958f496,    0
adb613806f537ad7,    0
adb8ddefb1ca2fc9,    9
adbab86503e00313,    0
adbd0309118ae2c6,    0
adbdc5a9d6ea4e24,    0
adbde37d62769cf8,    0
adbe7d229b497071,    0
adbe9775f83196c3,    0
adc0d295e01972bf,    1
adc0e0fb03b84ad5,    0
adc1d089b3a5edc2,    0
adc2340c34b48b92,    0
adc294d1a300f5cc,    0
adc34e8c6ed4daaa,    0
adc3c71fa2ef32fc,    0
adc43f1afd9d318c,    0
adc725bf6b475a51,    0
adc8f20bee15e064,    5
adc9231520be3fec,    0
adc9f87feefd0672,    0
adca9b5b2e823bd3,    0
adcac694bb40eb82,    0
adcaf1ae72a61788,    0
adcc51d22147288e,    3
adccba6118c7de05,    2
adcd05b934e2b713,    0
adcd0f7f004a8f8e,    0
adcd3645c5764149,    0
adcea48ae8a96623,    0
add049330e7fa865,    0
add17a548e42e14a,    0
add1b45b02a66c54,    0
add276a819e33598,    0
add44f8607c8ab7e,    0
add4c811bde948b1,    0
add4db71a4073adc,    0
add4e1e676c46560,   90
add5cbfccc0b4e92,    0
add60f82d464bc16,    0
add65c330a49a43b,    0
add687dc607eefd7,    5
add6954387bd3608,    0
add91e97171884e5,    0
add922a1a7f1cdf7,    0
add939139fa43811,    0
addb266a91f3f56d,    0
addbe1cfb96a563a,    0
addc0761347d2813,    0
adde3ce882d324d0,    0
ade0d9cb4eff9f6f,    0
ade11789d61669bc,    0
ade3a41c33ba9a11,    0
ade423c799b4094d,   74
ade45c0d3b853612,    0
ade766450e456bf7,    0
ade7da162d14de51,    0
ade86ddc910cca5d,  566
adeb17bdf0a90a25,    0
adebb2ec39b0e4b9,    0
adec2c83b708ea8a,   37
adedc694bed45804,    0
adee1cdc2de2ce7d,    0
adee965efd5bc5f6,    9
adefdae15fd7c7f6,    0
adf03027da798f2f,    0
adf327095affa47c,    0
adf3634932dc7175,    0
adf44f8d8ccfcfad,    0
adf482683096e52a,    0
adf49c1795f27660,    0
adf4b1a205898ff9,    0
adf56a08363e9502,    0
adf5b70c36308371,    1
adf675e56a044918,    0
adf9269c16f4caf1,    0
adf9ac50ca176a3d,    0
adfa44f857e2ad6d,    0
adfa75c1a9d30de2,    0
adfaefdde7bfe135,    0
adfaf96d4dc05255,    0
adfd22a542b4c818,    0
adfd53a210d2f15e,    1
adfd589eb1891900,    0
adfd62f7599a32d3,    0
adfe10c25fcc21bb,    0
ae0080f539b4c1fc,   13
ae011089c3d00dc2,    0
ae0292f8b5d0fa2b,    0
ae02e1e4e0f94616,    0
ae03b7e029cc3b0e,    0
ae04e04477f7f37f,    0
ae0579afba7e4b6b,    0
ae05e7ace9ebc024,    5
ae062b235f82db11,    0
ae0722e6d3f6528e,    0
ae094b715dfef8db,    0
ae0aff04bd57f0ff,    0
ae0b0aa9b9080674,    0
ae0b38a8be050985,    0
ae0c9af3a537246a,    0
ae0cd29932245db2,    0
ae0d23ad1b92990a,    2
ae0de55cc426008d,    0
ae0e26f3493b9ed4,    0
ae0f0cd7ba24d0c3,    0
ae1031e1103e2f72,    0
ae1169162826aa97,    0
ae1314dcc1ee5e22,    0
ae14a72d02cc3be4,    0
ae15096d064b5097,    0
ae15738bf7d61751,    0
ae175a57b8dfc5d7,    0
ae17d645fde33a08,    0
ae18c01257fa5abf,    0
ae1cae61b342498b,    0
ae1cd901a8a8b2f3,    0
ae1edaa74ce28604,    0
ae1f88efc448254e,    0
ae2190140bc0ce7e,    0
ae21aa7f8495d633,    0
ae221b179dcf3ac3,    0
ae230ac2b962f50f,    0
ae2365ed0f576ee7,    0
ae23c1b36ee0361f,    0
ae240f55d38f7a52,    0
ae24412a5fda8d15,    0
ae249992f9812ec4,    0
ae24c87b1a7e68e6,    0
ae25fafd2423d084,    0
ae271ef586c4016c,  164
ae27f8de7699602e,    0
ae284e3dcf8d9991,    0
ae285b0203e28363,    0
ae2983efd7d7c514,    0
ae29c0f7bd8b6582,    0
ae2a71b112471742,    0
ae2ac2b9183d2fe3,    3
ae2ca6d144ca9b8f,    0
ae2d3b8ae8915447,    0
ae2f36ca7026728a,    0
ae2f827aa50348e6,    0
ae2fabf53ab35493,    0
ae2fc8c5c6881f07,    0
ae3040f35796461b,    5
ae31f43e8e2d521b,    0
ae33ac9302de07af,    0
ae34c8d6983227cc,    1
ae35866c72fd3757,    0
ae361268f06cf32b,    0
ae388199ad83bb5c,    0
ae3922069836fa80,    0
ae397d40f1ed4cca,    0
ae3ab1ce2e9e223f,    0
ae3afd15d97b34af,    0
ae3c3f1639decef9,    0
ae3d01fa6689e64b,  195
ae3d06dcf7ec58f2,    4
ae3e9432fbe8bad1,    0
ae3eab35c4b745f0,    4
ae3fe369f0c317b9,    0
ae4020b805a113f4,    0
ae40d9fe21bead94,    2
ae411521fe8cf7d6,    0
ae4161672df23ce5,    0
ae42ca85896b39b6,    0
ae452035151e5be0,    0
ae454417af05b68a,    0
ae45931f32ad63ad,    0
ae472900ae4311c5,    0
ae479f896349841d,    0
ae48182f8cb00ff4,    0
ae486d4b4b39633a,    0
ae494613a1689404,    0
ae499d5a23a8f7ce,    0
ae4b0d1c525e136e,    0
ae4b44bca44ab7de,    0
ae4b5a0476da8e2e,    4
ae4ce03ce2a38f69,    0
ae4cf09d8a321eed,    0
ae4da1ad250a8045,    0
ae4ddbac2f8d9c1d,    0
ae4ed75e5c6acb64,    0
ae4f169b81bfdbfb,    0
ae51698b57fe112f,    0
ae51e56a38de9e81,    0
ae5276a2fe48e2ea,    0
ae52928d95697a79,    0
